Age_Group_ID, Car_Age,Color,Cr_Age_Group,Drivetrain,  Engine_Value_Index,Engine(CC),Fuel Tank Capacity,Fuel Type,Fuel_Efficieny_Score,Fuel_ID, Height,Kilometer,KMGroup,KMGroup_ID,Length,Location,Make,Max Power,Max Torque,Model,Owner,Price,Price_Per_Seat,PriceBand,PriceBand_ID, PricePerKM,Seating Capacity,Seller Type,Transmission,Transmission_ID,Width,Year
301,8,Silver,06-Oct,FWD,0.20%,1199,40,Petrol,4.12%,P1E1T1,1544,24100,20–50k,G2,3955,Mumbai,Honda,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,Jazz VX Petrol,First,"? 5,85,000","? 1,17,000",5–10L,PR3,24.27,5,Individual,Manual,MAN,1694,2017
301,8,Silver,06-Oct,FWD,0.18%,1591,60,Petrol,5.71%,P1E1T1,1630,50000,20–50k,G2,4270,Mumbai,Hyundai,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,Creta E Plus 1.6 Petrol,First,"? 8,75,000","? 1,75,000",5–10L,PR3,17.5,5,Individual,Manual,MAN,1780,2017
301,6,Silver,06-Oct,FWD,0.14%,1999,50,Petrol,1.50%,P1E1T1,1465,22000,20–50k,G2,4570,Mumbai,Hyundai,150 bhp @ 6200 rpm,192 Nm @ 4000 rpm,Elantra 2.0 SX (O) AT,Second,"? 14,65,000","? 2,93,000",10–15L,PR4,66.59,5,Individual,Automatic,AUT,1800,2019
301,9,Silver,06-Oct,FWD,0.21%,1197,43,Petrol,5.13%,P1E1T1,1520,29000,20–50k,G2,3765,Mumbai,Hyundai,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],First,"? 5,65,000","? 1,13,000",5–10L,PR3,19.48,5,Individual,Automatic,AUT,1660,2016
301,8,Silver,06-Oct,FWD,0.19%,1197,37,Petrol,5.86%,P1E1T1,1500,36058,20–50k,G2,3995,Mumbai,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Baleno Zeta 1.2,First,"? 6,15,000","? 1,23,000",5–10L,PR3,17.06,5,Individual,Manual,MAN,1745,2017
301,8,Silver,06-Oct,FWD,0.20%,1197,42,Petrol,7.41%,P1E1T1,1555,44100,20–50k,G2,3995,Mumbai,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Swift DZire VXI AT,First,"? 5,95,000","? 1,19,000",5–10L,PR3,13.49,5,Corporate,Automatic,AUT,1695,2017
301,10,Silver,06-Oct,FWD,0.27%,1373,43,Petrol,9.00%,P1E1T1,1485,45969,20–50k,G2,4490,Mumbai,Maruti Suzuki,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,Ciaz VXi,First,"? 5,11,000","? 1,02,200",5–10L,PR3,11.12,5,Individual,Manual,MAN,1730,2015
301,8,Silver,06-Oct,FWD,0.25%,1199,35,Petrol,7.34%,P1E1T1,1535,34867,20–50k,G2,3746,Mumbai,Tata,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,Tiago Revotron XZA [2017-2019],Second,"? 4,75,000","? 95,000",2–5L,PR2,13.62,5,Individual,Automatic,AUT,1647,2017
301,7,Silver,06-Oct,FWD,0.17%,1497,40,Petrol,5.71%,P1E1T1,1495,50000,20–50k,G2,4440,Patna,Honda,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,City VX (O) MT BL,First,"? 8,75,000","? 1,75,000",5–10L,PR3,17.5,5,Individual,Manual,MAN,1695,2018
301,8,Silver,06-Oct,FWD,0.19%,1197,45,Petrol,6.72%,P1E1T1,1505,42000,20–50k,G2,3985,Patna,Hyundai,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Elite i20 Asta 1.2,First,"? 6,25,000","? 1,25,000",5–10L,PR3,14.88,5,Individual,Manual,MAN,1734,2017
301,8,Silver,06-Oct,FWD,0.26%,998,35,Petrol,6.14%,P1E1T1,1560,24000,20–50k,G2,3600,Patna,Maruti Suzuki,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,Celerio ZXi [2017-2019],First,"? 3,91,000","? 78,200",2–5L,PR2,16.29,5,Individual,Manual,MAN,1600,2017
301,8,Silver,06-Oct,FWD,0.18%,1197,43,Petrol,7.60%,P1E1T1,1520,49422,20–50k,G2,3765,Pune,Hyundai,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],First,"? 6,50,000","? 1,30,000",5–10L,PR3,13.15,5,Individual,Automatic,AUT,1660,2017
301,10,Silver,06-Oct,FWD,0.09%,1991,50,Petrol,1.92%,P1E1T1,1494,43200,20–50k,G2,4424,Pune,Mercedes-Benz,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,GLA 200 Sport,First,"? 22,50,000","? 4,50,000",15–25L,PR5,52.08,5,Corporate,Automatic,AUT,1804,2015
301,6,Silver,06-Oct,FWD,0.25%,1086,35,Petrol,7.91%,P1E1T1,1560,34400,20–50k,G2,3610,Ranchi,Hyundai,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,Santro Sportz AMT [2018-2020],First,"? 4,34,999","? 87,000",2–5L,PR2,12.65,5,Individual,Automatic,AUT,1645,2019
301,6,Silver,06-Oct,FWD,0.16%,998,35,Petrol,3.29%,P1E1T1,1560,20734,20–50k,G2,3695,Udupi,Maruti Suzuki,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,Celerio ZXi AMT [2019-2020],First,"? 6,30,000","? 1,26,000",5–10L,PR3,30.38,5,Individual,Automatic,AUT,1600,2019
301,6,Silver,06-Oct,FWD,0.26%,1086,35,Petrol,7.80%,P1E1T1,1560,32000,20–50k,G2,3610,Zirakpur,Hyundai,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,Santro Era,First,"? 4,09,999","? 82,000",2–5L,PR2,12.81,5,Individual,Manual,MAN,1645,2019
301,8,Silver,06-Oct,FWD,0.19%,1197,37,Petrol,9.28%,P1E1T1,1515,58000,50–100k,G3,3995,Chennai,Maruti Suzuki,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,DZire VXi AMT,First,"? 6,25,000","? 1,25,000",5–10L,PR3,10.78,5,Individual,Automatic,AUT,1735,2017
301,8,Silver,06-Oct,FWD,0.25%,814,32,Petrol,17.23%,P1E1T1,1500,56000,50–100k,G3,3495,Dehradun,Hyundai,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,Eon Magna +,First,"? 3,25,000","? 65,000",2–5L,PR2,5.8,5,Individual,Manual,MAN,1550,2017
301,9,Silver,06-Oct,FWD,0.22%,1591,60,Petrol,8.13%,P1E1T1,1630,60125,50–100k,G3,4270,Delhi,Hyundai,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,Creta 1.6 E Petrol,First,"? 7,40,000","? 1,48,000",5–10L,PR3,12.31,5,Individual,Manual,MAN,1780,2016
301,8,Silver,06-Oct,FWD,0.18%,1373,45,Petrol,9.16%,P1E1T1,1685,71000,50–100k,G3,4296,Delhi,Maruti Suzuki,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,Ertiga VXI,First,"? 7,75,000","? 1,10,714",5–10L,PR3,10.92,7,Individual,Manual,MAN,1695,2017
301,10,Silver,06-Oct,FWD,0.22%,1497,40,Petrol,8.55%,P1E1T1,1495,59000,50–100k,G3,4440,Faridabad,Honda,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,City VX CVT,First,"? 6,90,000","? 1,38,000",5–10L,PR3,11.69,5,Individual,Automatic,AUT,1695,2015
301,7,Silver,06-Oct,FWD,0.25%,1197,37,Petrol,12.78%,P1E1T1,1500,62000,50–100k,G3,3995,Faridabad,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Baleno Delta 1.2,Second,"? 4,84,999","? 97,000",2–5L,PR2,7.82,5,Individual,Manual,MAN,1745,2018
301,7,Silver,06-Oct,FWD,0.18%,1497,40,Petrol,6.22%,P1E1T1,1495,52890,50–100k,G3,4440,Gurgaon,Honda,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,City V,First,"? 8,50,000","? 1,70,000",5–10L,PR3,16.07,5,Individual,Manual,MAN,1695,2018
301,10,Silver,06-Oct,FWD,0.22%,1197,45,Petrol,11.28%,P1E1T1,1505,61900,50–100k,G3,3985,Gurgaon,Hyundai,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Elite i20 Asta 1.2,First,"? 5,49,000","? 1,09,800",5–10L,PR3,8.87,5,Individual,Manual,MAN,1734,2015
301,6,Silver,06-Oct,FWD,0.08%,1368,60,Petrol,3.26%,P1E1T1,1640,57000,50–100k,G3,4395,Hyderabad,Jeep,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,Compass Longitude (O) 1.4 Petrol AT [2019-2020],First,"? 17,50,000","? 3,50,000",15–25L,PR5,30.7,5,Individual,Automatic,AUT,1818,2019
301,6,Silver,06-Oct,FWD,0.16%,1197,37,Petrol,7.48%,P1E1T1,1510,55000,50–100k,G3,3995,Jaipur,Toyota,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,Glanza V,First,"? 7,35,000","? 1,47,000",5–10L,PR3,13.36,5,Individual,Manual,MAN,1745,2019
301,7,Silver,06-Oct,FWD,0.20%,1497,42,Petrol,7.25%,P1E1T1,1666,54000,50–100k,G3,4453,Kolkata,Honda,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,BR-V V CVT Petrol,First,"? 7,45,000","? 1,06,429",5–10L,PR3,13.8,7,Individual,Automatic,AUT,1735,2018
301,6,Silver,06-Oct,FWD,0.15%,1497,40,Petrol,5.83%,P1E1T1,1495,56881,50–100k,G3,4440,Lucknow,Honda,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,City VX (O) MT,First,"? 9,75,000","? 1,95,000",5–10L,PR3,17.14,5,Individual,Manual,MAN,1695,2019
301,10,Silver,06-Oct,FWD,0.22%,1197,42,Petrol,12.84%,P1E1T1,1555,70000,50–100k,G3,3995,Mohali,Maruti Suzuki,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Swift DZire ZXI,First,"? 5,45,000","? 1,09,000",5–10L,PR3,7.79,5,Individual,Manual,MAN,1695,2015
301,9,Silver,06-Oct,FWD,0.25%,799,28,Petrol,20.00%,P1E1T1,1478,64000,50–100k,G3,3679,Mohali,Renault,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,Kwid RXT [2015-2019],First,"? 3,20,000","? 64,000",2–5L,PR2,5,5,Individual,Manual,MAN,1579,2016
301,9,Silver,06-Oct,FWD,0.24%,1199,40,Petrol,10.89%,P1E1T1,1544,54440,50–100k,G3,3955,Mumbai,Honda,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,Jazz V Petrol,First,"? 5,00,000","? 1,00,000",2–5L,PR2,9.18,5,Individual,Manual,MAN,1694,2016
301,10,Silver,06-Oct,FWD,0.25%,1591,43,Petrol,9.02%,P1E1T1,1475,58200,50–100k,G3,4370,Mumbai,Hyundai,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,Verna Fluidic 1.6 VTVT SX AT,First,"? 6,45,000","? 1,29,000",5–10L,PR3,11.08,5,Individual,Automatic,AUT,1700,2015
301,10,Silver,06-Oct,FWD,0.23%,1197,45,Petrol,13.10%,P1E1T1,1505,68766,50–100k,G3,3985,Mumbai,Hyundai,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Elite i20 Magna 1.2,First,"? 5,25,000","? 1,05,000",5–10L,PR3,7.63,5,Individual,Manual,MAN,1734,2015
301,7,Silver,06-Oct,FWD,0.17%,1197,37,Petrol,9.90%,P1E1T1,1515,68818,50–100k,G3,3995,Mumbai,Maruti Suzuki,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,DZire VXi AMT,First,"? 6,95,000","? 1,39,000",5–10L,PR3,10.1,5,Individual,Automatic,AUT,1735,2018
301,10,Silver,06-Oct,FWD,0.16%,2494,65,Petrol,5.78%,P1E1T1,1480,92355,50–100k,G3,4825,Mumbai,Toyota,202 bhp @ 5700 rpm,270 Nm @ 4500 rpm,Camry Hybrid,First,"? 15,99,000","? 3,19,800",15–25L,PR5,17.31,5,Individual,Automatic,AUT,1825,2015
301,10,Silver,06-Oct,FWD,0.22%,1197,43,Petrol,10.56%,P1E1T1,1520,58078,50–100k,G3,3765,Mysore,Hyundai,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Second,"? 5,50,000","? 1,10,000",5–10L,PR3,9.47,5,Individual,Manual,MAN,1660,2015
301,10,Silver,06-Oct,FWD,0.27%,1591,43,Petrol,9.73%,P1E1T1,1475,58200,50–100k,G3,4370,Navi Mumbai,Hyundai,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,Verna Fluidic 1.6 VTVT SX AT,First,"? 5,98,000","? 1,19,600",5–10L,PR3,10.27,5,Individual,Automatic,AUT,1700,2015
301,6,Silver,06-Oct,FWD,0.35%,1198,35,Petrol,17.67%,P1E1T1,1485,60969,50–100k,G3,3785,Ranchi,Datsun,67 bhp @ 5000 rpm,104 Nm @ 4000 rpm,Go T (O),First,"? 3,45,000","? 69,000",2–5L,PR2,5.66,5,Individual,Manual,MAN,1635,2019
301,9,Silver,06-Oct,FWD,0.41%,998,35,Petrol,26.12%,P1E1T1,1475,64000,50–100k,G3,3545,Ranchi,Maruti Suzuki,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,Alto VXi [2014-2019],First,"? 2,45,000","? 49,000",2–5L,PR2,3.83,5,Individual,Manual,MAN,1490,2016
301,8,Silver,06-Oct,FWD,0.29%,998,35,Petrol,20.88%,P1E1T1,1700,72019,50–100k,G3,3599,Ranchi,Maruti Suzuki,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,Wagon R VXI,Second,"? 3,45,000","? 69,000",2–5L,PR2,4.79,5,Individual,Manual,MAN,1495,2017
301,9,Silver,06-Oct,FWD,0.31%,799,28,Petrol,22.42%,P1E1T1,1478,57159,50–100k,G3,3679,Varanasi,Renault,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,Kwid RXT [2015-2019],First,"? 2,54,999","? 51,000",2–5L,PR2,4.46,5,Individual,Manual,MAN,1579,2016
301,6,Silver,06-Oct,FWD,0.21%,799,28,Petrol,14.67%,P1E1T1,1478,55000,50–100k,G3,3679,Varanasi,Renault,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,Kwid RXT Opt,First,"? 3,75,000","? 75,000",2–5L,PR2,6.82,5,Individual,Manual,MAN,1579,2019
301,9,Silver,06-Oct,FWD,0.28%,1198,45,Petrol,12.38%,P1E1T1,1469,52600,50–100k,G3,3971,Varanasi,Volkswagen,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,Polo Comfortline 1.2L (P),First,"? 4,25,000","? 85,000",2–5L,PR2,8.08,5,Individual,Manual,MAN,1682,2016
301,7,Silver,06-Oct,FWD,0.21%,1197,42,Petrol + CNG,10.09%,C1NG1,1530,58000,50–100k,G3,3850,Delhi,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Swift Lxi (O) [2014-2017],First,"? 5,75,000","? 1,15,000",5–10L,PR3,9.91,5,Individual,Manual,MAN,1695,2018
301,6,Silver,06-Oct,RWD,0.05%,1999,66,Diesel,0.36%,D1I1E1,1457,13500,0–20k,G1,5067,Delhi,Jaguar,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,XF Prestige Diesel CBU,Second,"? 37,50,000","? 7,50,000",25–50L,PR6,277.78,5,Individual,Automatic,AUT,2091,2019
301,7,Silver,06-Oct,RWD,0.12%,2477,70,Diesel,6.12%,D1I1E1,1840,122000,100–150k,G4,4695,Kota,Mitsubishi,176 bhp @ 4000 rpm,350 Nm @ 1800 rpm,Pajero Select Plus AT,First,"? 19,95,000","? 2,85,000",15–25L,PR5,16.35,7,Individual,Automatic,AUT,1815,2018
301,10,Silver,06-Oct,RWD,0.28%,2494,55,Diesel,13.90%,D1I1E1,1760,125000,100–150k,G4,4585,Mumbai,Toyota,101 bhp @ 3600 rpm,200 Nm @ 1200 rpm,Innova 2.5 GX BS IV 8 STR,Third,"? 8,99,000","? 1,12,375",5–10L,PR3,7.19,8,Individual,Manual,MAN,1765,2015
301,9,Silver,06-Oct,RWD,0.08%,2143,80,Diesel,1.61%,D1I1E1,1474,43323,20–50k,G2,4879,Chandigarh,Mercedes-Benz,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,E-Class E 250 CDI Avantgarde,Second,"? 26,90,000","? 5,38,000",25–50L,PR6,62.09,5,Individual,Automatic,AUT,1854,2016
301,10,Silver,06-Oct,RWD,0.29%,2494,55,Diesel,5.04%,D1I1E1,1760,43634,20–50k,G2,4585,Delhi,Toyota,101 bhp @ 3600 rpm,200 Nm @ 1200 rpm,Innova 2.5 GX BS IV 7 STR,First,"? 8,65,000","? 1,23,571",5–10L,PR3,19.82,7,Individual,Manual,MAN,1765,2015
301,6,Silver,06-Oct,RWD,0.12%,2755,55,Diesel,1.13%,D1I1E1,1795,26000,20–50k,G2,4735,Mumbai,Toyota,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,Innova 2.8 ZX AT 7 STR [2016-2020],First,"? 22,95,000","? 3,27,857",15–25L,PR5,88.27,7,Individual,Automatic,AUT,1830,2019
301,9,Silver,06-Oct,RWD,0.08%,2143,66,Diesel,0.74%,D1I1E1,1442,21200,20–50k,G2,4686,Pune,Mercedes-Benz,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,C-Class C 220 CDI Avantgarde,First,"? 28,50,000","? 5,70,000",25–50L,PR6,134.43,5,Individual,Automatic,AUT,1810,2016
301,6,Silver,06-Oct,RWD,0.05%,2987,80,Diesel,0.68%,D1I1E1,1494,42079,20–50k,G2,5063,Pune,Mercedes-Benz,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,E-Class E 350 d Exclusive [2017-2019],First,"? 62,25,000","? 12,45,000",50L+,PR7,147.94,5,Individual,Automatic,AUT,1860,2019
301,10,Silver,06-Oct,RWD,0.09%,1995,65,Diesel,3.21%,D1I1E1,1479,69000,50–100k,G3,4936,Delhi,BMW,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,5-Series 520d Luxury Line [2017-2019],First,"? 21,49,000","? 4,29,800",15–25L,PR5,31.14,5,Individual,Automatic,AUT,1868,2015
301,6,Silver,06-Oct,RWD,0.12%,2393,55,Diesel,3.55%,D1I1E1,1795,71063,50–100k,G3,4735,Navi Mumbai,Toyota,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,Innova 2.4 VX 8 STR [2016-2020],First,"? 19,98,999","? 2,49,875",15–25L,PR5,28.13,8,Individual,Manual,MAN,1830,2019
301,8,Silver,06-Oct,RWD,0.17%,2999,65,Diesel,5.37%,D1I1E1,1840,96095,50–100k,G3,4825,Thane,Isuzu,174 bhp @ 3600 rpm,380 Nm @ 1800 rpm,MU-X 4x2,First,"? 17,91,000","? 2,55,857",15–25L,PR5,18.64,7,Individual,Automatic,AUT,1860,2017
301,9,Silver,06-Oct,RWD,0.07%,1991,66,Petrol,1.05%,P1E1T1,1442,28000,20–50k,G2,4686,Gurgaon,Mercedes-Benz,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,C-Class C 200 Avantgarde,First,"? 26,75,000","? 5,35,000",25–50L,PR6,95.54,5,Individual,Automatic,AUT,1810,2016
301,6,Silver,06-Oct,RWD,0.23%,1196,40,Petrol,7.84%,P1E1T1,1800,40000,20–50k,G2,3675,Thane,Maruti Suzuki,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,Eeco 7 STR [2019-2020],First,"? 5,09,999","? 72,857",5–10L,PR3,12.75,7,Individual,Manual,MAN,1475,2019
301,7,Silver,06-Oct,RWD,0.14%,2694,65,Petrol,2.77%,P1E1T1,1795,54000,50–100k,G3,4735,Mumbai,Toyota,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,Innova 2.7 GX AT 7 STR [2016-2020],First,"? 19,50,000","? 2,78,571",15–25L,PR5,36.11,7,Individual,Automatic,AUT,1830,2018
301,9,White,06-Oct,AWD,0.04%,2143,93,Diesel,0.30%,D1I1E1,1796,16000,0–20k,G1,4819,Karnal,Mercedes-Benz,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,GLE 250 d,First,"? 54,00,000","? 10,80,000",50L+,PR7,337.5,5,Individual,Automatic,AUT,2141,2016
301,6,White,06-Oct,AWD,0.03%,1969,71,Diesel,0.06%,D1I1E1,1658,3500,0–20k,G1,4688,Ludhiana,Volvo,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,XC60 Inscription [2017-2020],First,"? 58,00,000","? 11,60,000",50L+,PR7,1657.14,5,Individual,Automatic,AUT,1902,2019
301,6,White,06-Oct,AWD,0.04%,2987,100,Diesel,0.15%,D1I1E1,1850,13000,0–20k,G1,5130,Mumbai,Mercedes-Benz,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,GLS 350 d,First,"? 85,00,000","? 12,14,286",50L+,PR7,653.85,7,Individual,Automatic,AUT,1934,2019
301,8,White,06-Oct,AWD,0.10%,2755,80,Diesel,4.37%,D1I1E1,1835,120000,100–150k,G4,4795,Faridabad,Toyota,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,Fortuner 2.8 4x4 AT [2016-2020],First,"? 27,49,000","? 3,92,714",25–50L,PR6,22.91,7,Individual,Automatic,AUT,1855,2017
301,9,White,06-Oct,AWD,0.12%,1968,64,Diesel,8.42%,D1I1E1,1608,139000,100–150k,G4,4385,Jaipur,Audi,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,Q3 35 TDI Premium + Sunroof,Second,"? 16,50,000","? 3,30,000",15–25L,PR5,11.87,5,Individual,Automatic,AUT,1831,2016
301,10,White,06-Oct,AWD,0.30%,2179,70,Diesel,16.46%,D1I1E1,1785,121000,100–150k,G4,4585,Kanpur,Mahindra,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,XUV500 W10 AWD,First,"? 7,35,000","? 1,05,000",5–10L,PR3,6.07,7,Individual,Manual,MAN,1890,2015
301,10,White,06-Oct,AWD,0.09%,2143,70,Diesel,4.20%,D1I1E1,1796,103000,100–150k,G4,4804,Mumbai,Mercedes-Benz,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,M-Class ML 250 CDI,First,"? 24,50,000","? 4,90,000",15–25L,PR5,23.79,5,Individual,Automatic,AUT,2141,2015
301,8,White,06-Oct,AWD,0.10%,2755,80,Diesel,7.96%,D1I1E1,1835,219000,150k+,G5,4795,Jaipur,Toyota,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,Fortuner 2.8 4x4 AT [2016-2020],Second,"? 27,50,000","? 3,92,857",25–50L,PR6,12.56,7,Individual,Automatic,AUT,1855,2017
301,10,White,06-Oct,AWD,0.09%,1968,75,Diesel,6.99%,D1I1E1,1653,152000,150k+,G5,4629,Surat,Audi,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,Q5 2.0 TDI quattro Premium,First,"? 21,75,000","? 4,35,000",15–25L,PR5,14.31,5,Individual,Automatic,AUT,1898,2015
301,9,White,06-Oct,AWD,0.04%,2993,77,Diesel,0.63%,D1I1E1,1780,45000,20–50k,G2,4879,Bangalore,Land Rover,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,Range Rover Sport SDV6 SE,Third,"? 72,00,000","? 14,40,000",50L+,PR7,160,5,Individual,Automatic,AUT,2073,2016
301,9,White,06-Oct,AWD,0.07%,2993,44,Diesel,0.65%,D1I1E1,1762,27011,20–50k,G2,4886,Chandigarh,BMW,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,X5 xDrive30d Pure Experience (5 Seater),Second,"? 41,75,000","? 8,35,000",25–50L,PR6,154.57,5,Individual,Automatic,AUT,1938,2016
301,6,White,06-Oct,AWD,0.10%,3198,80,Diesel,1.05%,D1I1E1,1837,34000,20–50k,G2,4903,Chennai,Ford,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,Endeavour Titanium Plus 3.2 4x4 AT,First,"? 32,50,000","? 4,64,286",25–50L,PR6,95.59,7,Individual,Automatic,AUT,1869,2019
301,8,White,06-Oct,AWD,0.03%,2979,80,Diesel,0.44%,D1I1E1,1693,40000,20–50k,G2,5005,Chennai,Maserati,275 bhp @ 4000 rpm,600 Nm @ 2000 rpm,Levante Diesel,Second,"? 90,00,000","? 18,00,000",50L+,PR7,225,5,Individual,Automatic,AUT,1981,2017
301,9,White,06-Oct,AWD,0.10%,1968,64,Diesel,2.13%,D1I1E1,1608,40000,20–50k,G2,4385,Delhi,Audi,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,Q3 35 TDI Premium Plus + Sunroof,First,"? 18,75,000","? 3,75,000",15–25L,PR5,46.88,5,Individual,Automatic,AUT,1831,2016
301,7,White,06-Oct,AWD,0.05%,2987,93,Diesel,0.47%,D1I1E1,1796,28000,20–50k,G2,4819,Delhi,Mercedes-Benz,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,GLE 350 d,First,"? 59,00,000","? 11,80,000",50L+,PR7,210.71,5,Individual,Automatic,AUT,2141,2018
301,8,White,06-Oct,AWD,0.10%,2755,80,Diesel,1.75%,D1I1E1,1835,49000,20–50k,G2,4795,Delhi,Toyota,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,Fortuner 2.8 4x4 AT [2016-2020],Second,"? 28,00,000","? 4,00,000",25–50L,PR6,57.14,7,Individual,Automatic,AUT,1855,2017
301,8,White,06-Oct,AWD,0.05%,2967,75,Diesel,0.44%,D1I1E1,1740,24000,20–50k,G2,5052,Gurgaon,Audi,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,Q7 45 TDI Premium Plus,First,"? 55,00,000","? 7,85,714",50L+,PR7,229.17,7,Individual,Automatic,AUT,1968,2017
301,6,White,06-Oct,AWD,0.06%,1968,64,Diesel,1.26%,D1I1E1,1608,41000,20–50k,G2,4385,Hyderabad,Audi,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,Q3 35 TDI quattro Technology,Second,"? 32,50,000","? 6,50,000",25–50L,PR6,79.27,5,Individual,Automatic,AUT,1831,2019
301,9,White,06-Oct,AWD,0.07%,2993,44,Diesel,0.65%,D1I1E1,1762,27011,20–50k,G2,4886,Karnal,BMW,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,X5 xDrive 30d,Second,"? 41,75,000","? 5,96,429",25–50L,PR6,154.57,7,Individual,Automatic,AUT,1938,2016
301,7,White,06-Oct,AWD,0.09%,3198,80,Diesel,1.01%,D1I1E1,1837,35000,20–50k,G2,4892,Ludhiana,Ford,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,Endeavour Titanium 3.2 4x4 AT,First,"? 34,50,000","? 4,92,857",25–50L,PR6,98.57,7,Individual,Automatic,AUT,1860,2018
301,8,White,06-Oct,AWD,0.05%,2967,75,Diesel,0.82%,D1I1E1,1740,45000,20–50k,G2,5052,Mumbai,Audi,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,Q7 45 TDI Premium Plus,First,"? 55,00,000","? 7,85,714",50L+,PR7,122.22,7,Individual,Automatic,AUT,1968,2017
301,9,White,06-Oct,AWD,0.07%,2993,44,Diesel,0.98%,D1I1E1,1762,39000,20–50k,G2,4886,Mumbai,BMW,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,X5 xDrive 30d,First,"? 39,95,000","? 5,70,714",25–50L,PR6,102.44,7,Individual,Automatic,AUT,1938,2016
